KEY	VALUE	COMMENTS
__id	jp
info.bourbon.desc	<b>Regional product not available in all cities.</b>\n\nKentucky - the Blue Grass state - is home to picturesque horse farms， a famous horse race run since 1875 and bourbon. During Prohibition， six companies applied to sell "medicinal whiskey". Four of them were in the Commonwealth of Kentucky. In fact， 80% of American whiskey production before Prohibition was within a few hundred miles of Cincinnati， just over the Ohio River. If you find and befriend a Kentuckian， they may even show you how to make the stuff from <sprite name="res corn"> <link="corn">corn</link>， <sprite name="res oak-barrels"> <link="oak-barrels">oak barrels</link> and some <sprite name="res food-dye"> <link="food-dyes">food dyes</link>.\n\n<indent=15><b>Base price\n<sprite name="ui sell"> $64 per case</b></indent>\n\n<i><indent=30><i>I have never in my life seen a Kentuckian who didn’t have a gun， a pack of cards， and a jug of whiskey.</i></indent>\n<indent=40>—Andrew Jackson</indent>
info.english-gin.icon	<sprite name="res english-gin">
info.english-gin.name	English Gin
info.english-gin.desc	<b>Regional product not available in all cities.</b>\n\nClean， sharp， and flavored with juniper berries， this import from England was once so ubiquitous during London's "Gin Craze" that it was cheaper per pint than beer. Nowadays its not too different from the stuff you could make locally， but the story alone makes this a hot import that high-end supper clubs and hotels will pay a pretty penny to acquire.\n\nThe English have any number of particularities about their Gin that makes it so famous， from London Dry to Plymouth style gins， so you'll have to smuggle these overseas with the help of some native Brits if you're interested in peddling it to your loyal customers in town.\n\n<indent=10><b>Base price\n<sprite name="ui sell"> $90 per case</b></indent>\n\n<indent=20><i>Life is a pill which none of us can bear to swallow without gilding</i></indent>\n<indent=40>—Samuel Johnson</indent>
info.scotch-whiskey.icon	<sprite name="res scotch-whiskey">
info.scotch-whiskey.name	Scotch Whiskey
info.scotch-whiskey.desc	<b>Regional product not available in all cities.</b>\n\nDistilled and matured in Scotland in oak barrels for at least three years， proper scotch is as varied as it is coveted. Sure， it's like the stuff that can be made locally， but the generational experience means the stuff imported from Scotland is older， more refined， and a better conversation piece for the rich with the money to acquire it.\n\nNo stranger to being strictly regulated， Scotch distillers have generations of practice hiding their operations in order to evade the tax-man. In any case， you'll need to the help of a local Scot if you want to import this storied booze onto American shores to sell to your American patrons.\n\n<indent=10><b>Base price\n<sprite name="ui sell"> $110 per case</b></indent>\n\n<indent=20><i>The Hon. Winston S. Churchill necessitates the use of alcoholic spirits especially at meal times</i></indent>\n<indent=40>—Otto C. Pickhardt in American Doctor's note， 1932</indent>
info.irish-whiskey.icon	<sprite name="res irish-whiskey">
info.irish-whiskey.name	Irish Whiskey
info.irish-whiskey.desc	<b>Regional product not available in all cities.</b>\n\nThe taste of this popular spirit is already well known and well enjoyed by many people pre-Prohibition， and they'll pay top dollar to fulfill that nostalgia. The product of the oldest whiskey tradition in world， these Irish bottles are a hot commodity if you can get them. Helpfully， there are plenty of Irish distillers that would love regaining access to their largest market pre-Prohibition.\n\nTo acquire some Irish whiskey， you'll need the help of a local Irish person to initiate the contact with their distillers back home， but once it's here you'll find lots of buyers amongst local businesses and high-end hotels and eateries.\n\n<indent=10><b>Base price\n<sprite name="ui sell"> $100 per case</b></indent>\n\n<indent=20><i>uisce beatha</i></indent>\n<indent=40>Original Irish name of whiskey， meaning "water of life"</indent>
info.german-schnapps.icon	<sprite name="res german-schnapps">
info.german-schnapps.name	German Schnapps
info.german-schnapps.desc	<b>Regional product not available in all cities.</b>\n\nClear， fruity， and heavily alcoholic， this liqueur is produced in Germany from fermented fruit and herbal infusions. It's easy to make copcycat schnapps with fruit syrup and lower alcohol content， but nothing beats the flavor of the original german and high-end clients will pay to taste the difference.\n\nSchnapps vary in flavor according to the fruit used in distillation， but the European fashion is to drink it straight over ice， or rarely as warm-up shots on a nice winter day. However they end up drinking it， you'll need the help of a local German to import this drink and sell it to thirsty hotels and supper clubs.\n\n<indent=10><b>Base price\n<sprite name="ui sell"> $95 per case<b></indent>\n\n</indent=20><i>No matter what ailed you， a small glass of schnapps would take care of it at once.</i></indent>\n<indent=40>-Molly Picon</indent>
info.caribbean-rum.icon	<sprite name="res carribean-rum">
info.caribbean-rum.name	Caribbean Rum
info.caribbean-rum.desc	<b>Regional product not available in all cities.</b>\n\nMade from molasses byproduct of sugar production， dry， sweet， and dark， rum can be put into any number of mixed drinks or sipped straight. In prohibition times scarcity has driven the price up， promising a nice windfall to whoever can acquire a decent source of the stuff.\n\nIn order to sell rum to thirsty customers on land， you'll have to find a way to get it off the islands and onto American shores without detection with the help of a local ally from the Islands. If you can get it， though， you can sell it to local hotels and eateries for a nice price.\n\n<indent=10><b>Base price\n<sprite name="ui sell"> $90 per case</b></indent>\n\n<indent=20><i>I know not why we should blush to confess that molasses was an essential ingredient in American independence. Many great events have proceeded from much smaller causes.</i></indent>\n<indent=40>-John Adams</indent>
info.ice.icon	<sprite name="res ice">
info.ice.name	Ice
info.ice.desc	Ice keeps things cool and has many industrial uses\n\nThe early 20th century brought about a cold revolution. Until recently， the only way to get large quantities of ice was from frozen lakes and rivers. Then stored underground， it was a fairly expensive and difficult to manage resource. But with the advent of electrical refrigeration， ice become something else that could be churned out of factories. Ice is useful in making many types of luxury booze and for making <sprite name="res apple-jack"> applejack. You can buy it from certain businesses or set up your own icehouse if you need a more reliable supply.\n\n<indent=15><b>Base price\n<sprite name="ui buy"> $2 per tray</b></indent>\n\n<i><indent=30><i>Civilization begins with distillation.</i></indent>\n<indent=40>—William Faulkner</indent>
info.applejack.icon	<sprite name="res apple-jack">
info.applejack.name	Applejack
info.applejack.desc	<b>Regional product not available in all cities.</b>\n\nFermentation is the magic that creates alcohol from sugars in grains， fruits and vegetables. Usually we drink the fermented liquid directly as with wine and beer or distill it in the case of whiskey or rum or other liquor. But there's another way of getting at the alcohol - jacking. Once a substance - <sprite name="res apple-juice"> <link="apple-juice">apple juice</link> in this case - has fermented， it's frozen repeatedly， each time removing the water ice， leaving behind a progressively stronger alcoholic beverage - applejack.\n\n<indent=15><b>Base price\n<sprite name="ui sell"> $20 per crock</b></indent>\n\n<i><indent=30><i>The frost performs its secret ministry， unhelped by any wind.</i></indent>\n<indent=40>—Samuel Taylor Coleridge</indent>
info.plums.icon	<sprite name="res plums">
info.plums.name	Plums
info.plums.desc	<b>Regional product not available in all cities.</b>\n\nThere are many varieties of plums. And nearly all of them make for fine brandy. Called sliwowitz or other variations in some countries， in southern Europe， it's known as <sprite name="res rakija"> <link="rakija">rakija</link> and recipes for it accompanied immigration into the Americas.\n\n<indent=15><b>Base price\n<sprite name="ui buy"> $6 per bushel</b></indent>\n\n<i><indent=30><i>Each tree， laden with fairest fruit， that hung to th' eye， tempting， stirr'd in me sudden appetite to pluck and eat.</i></indent>\n<indent=40>—John Milton</indent>
info.rakija.icon	<sprite name="res rakija">
info.rakija.name	Rakija
info.rakija.desc	<b>Regional product not available in all cities.</b>\n\nWhen and where <sprite name="res plums"> <link="plums">plums</link> abound， it's time to get started making rakija. Brought to American shores by immigrants from southern Europe， this potent firewater has spread its lure beyond the ethnic community that it came with. In cities where it's known， it can be easily distilled and distributed.\n\n<indent=15><b>Base price\n<sprite name="ui sell"> $30 per case</b></indent>\n\n<i><indent=30><i>Djeca， budale i pijani pravdu govore.</i></indent>\n<indent=40>—Croatian proverb</indent>
info.champagne.icon	<sprite name="res champagne">
info.champagne.name	Champagne
info.champagne.desc	Wine with some sparkle， this luxury booze commands top dollar in the city's fine restaurants and hotels.\n\nThe pop of the champagne cork and eruption of fizzy wine has long marked the beginning of a celebratory occasion. During Prohibition's dark times， that scene is still being repeated to mark life's joyous events， but now the champagne is just a little bit illegal. It can be obtained via smugglers or manufactured in an operation with the right skill.\n\n<indent=15><b>Base price\n<sprite name="ui sell"> $50 per case</b></indent>\n\n<i><indent=30><i>I'm only a beer teetotaler， not a champagne teetotaler.</i></indent>\n<indent=40>—George Bernard Shaw</indent>
info.cordials.icon	<sprite name="res cordials">
info.cordials.name	Cordials
info.cordials.desc	Cordials are sipped after dinner or added to cocktails for an extra level of sophistication. This luxury booze commands top dollar in the city's fine restaurants and hotels.\n\nThe domain of secret recipes and long-cherished national flavors， cordials are usually made by infusing some type of plain alcohol with a variety of herbals and aromatics. They can be smuggled into town or manufactured in one of your operations given the correct skill is learned.\n\n<indent=15><b>Base price\n<sprite name="ui sell"> $70 per case</b></indent>\n\n<i><indent=30><i>Martinis are the only American invention as perfect as a sonnet.</i></indent>\n<indent=40>—H.L. Mencken</indent>
